CODIGO,DESCRIPCION,MARCA,HIPERFAMILIA,FAMILIA,SUBFAMILIA,COSTO_PROMEDIO,PRECIO_IVA,SOCIO_IVA,PEM_DISP,PEM_TRANS,PEM_BOD,SEM_DISP,SEM_BOD,CEM_DISP,CEM_BOD,MEM_DISP,MEM_BOD,IEM_DISP,IEM_TRANS,TEM_DISP,TEM_TRANS,RCE_DISP,CD_DISP,CD_TRANS
SON1250,(CD) SONDA VIBRADORA 45 MM (CMV45X6) ENERGY POWER,IMP-MAQ_CONSTRUC_EP,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS CONSTRUCCION,SONDA VIBRADORA,39943,82620,82620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SON1300,(CD) SONDA VIBRADORA 50 MM (CMV50X6) ENERGY POWER,IMP-MAQ_CONSTRUC_EP,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS CONSTRUCCION,SONDA VIBRADORA,41941,82620,82620,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SON1400,(CD) SONDA VIBRADORA 60 MM (CMV60X6)  ENERGY POWER,IMP-MAQ_CONSTRUC_EP,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS CONSTRUCCION,SONDA VIBRADORA,48931,68860,68860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOQI0180,**ESMALTE AL AGUA PAJARITO AZUL PAQ. VELA GL SOQUINA (20497201)(E1),Soquina,TERMINACIONES,PINTURA,ESMALTE AL AGUA,14088,26594,26594,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
SOQI0186,** ESMALTE AL AGUA CONSTRUC. MARFIL GL SOQUINA (20310901)(E1),Soquina,TERMINACIONES,PINTURA,ESMALTE AL AGUA,11129,20339,20339,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0
SOQI0187,** ESMALTE AL AGUA CONSTRUC. MELON GL SOQUINA (20311201)(E1),Soquina,TERMINACIONES,PINTURA,ESMALTE AL AGUA,11326,20339,20339,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0
SOQI0188,** ESMALTE AL AGUA CONSTRUC. ROJO COLONIAL GL SOQUINA (20311301)(E1),Soquina,TERMINACIONES,PINTURA,ESMALTE AL AGUA,10989,20339,20339,0,10,0,6,6,0,0,0,0,0,0,0,0,0,0,0
SOQI0189,** ESMALTE AL AGUA CONSTRUC. GUAYABA GL SOQUINA (21972701)(E1),Soquina,TERMINACIONES,PINTURA,ESMALTE AL AGUA,10847,20339,20339,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
SOQI0191,** ESMALTE AL AGUA CONSTRUC. AZUL ELECTRICO GL SOQUINA (21972801)(E1),Soquina,TERMINACIONES,PINTURA,ESMALTE AL AGUA,11077,20339,20339,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
SOQI0192,** ESMALTE AL AGUA CONSTRUC. VERDE AFRICA GL SOQUINA (21972601)(E1),Soquina,TERMINACIONES,PINTURA,ESMALTE AL AGUA,10832,20339,20339,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
SOQI0193,ESMALTE AL AGUA CONST BLANCO BASE BLANCA GL SOQUINA (21449201)(E1),Soquina,TERMINACIONES,PINTURA,ESMALTE AL AGUA,11894,19471,19471,0,12,0,7,7,0,0,0,0,0,0,0,0,0,0,0
SOQI0194,ESMALTE AL AGUA CONST BLANCO TN 4GL BASE BLANCA SOQUINA (21449230)(E1),Soquina,TERMINACIONES,PINTURA,ESMALTE AL AGUA,42363,69618,69618,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SOQI0555,** ESMALT. SINTET. PAJARITO VERDE REJA TH 1/4 GL (20009204)(E6),Soquina,TERMINACIONES,PINTURA,ESMALTE SINTETICO,4475,11403,11403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOQI0835,PASTA MURO PM-15 GALON SOQUINA (20030501)(E1),Soquina,TERMINACIONES,PINTURA,PASTAS Y TEXTURAS,3538,5410,5410,0,12,0,7,7,0,0,0,0,0,0,0,0,0,0,0
SOQI0841,PASTA MURO PM-15 TINETA 24 KG SOQUINA (20030530)(E1),Soquina,TERMINACIONES,PINTURA,PASTAS Y TEXTURAS,9623,14398,14398,97,0,97,0,0,0,0,0,0,0,0,0,0,0,144,0
SOQI0845,BASE BLANCA ESM AGUA PAJARITO GL SOQUINA (20395901)(E1),SOQUINA-BASES,TERMINACIONES,PINTURA,ESMALTE AL AGUA,14103,27726,27726,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
SOQI0855,BASE MEDIA ESM AGUA PAJARITO GL SOQUINA (20396001)(E1),SOQUINA-BASES,,,ESMALTE AL AGUA,13216,24500,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOQI0865,BASE INTENSA ESM AGUA PAJARITO GL SOQUINA (20396101)(E1),SOQUINA-BASES,,,ESMALTE AL AGUA,11616,24500,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOQI0875,BASE FUERTE ESM AGUA PAJARITO GL SOQUINA (20396201)(E1),SOQUINA-BASES,,,ESMALTE AL AGUA,10744,24500,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOQI0885,LATEX CONSTRUCTOR BLANCO 4 GL (Tineta) SOQUINA (20010630)(E1),Soquina,TERMINACIONES,PINTURA,LATEX,17206,22510,22510,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
SOQI0900,**BASE BARNIZ MARINO ULTRA NATURAL GL SOQUINA (11781801)(E1),Soquina,TERMINACIONES,PINTURA,BARNIZ,11234,29643,29643,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
SOQI0905,**BARNIZ MARINO ULTRA ROBLE GL SOQUINA (11782301)(E1),Soquina,TERMINACIONES,PINTURA,BARNIZ,11655,31979,31979,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
SOQI0910,**BARNIZ MARINO AQUATECH MAPLE GL SOQUINA (11782101)(E1),Soquina,TERMINACIONES,PINTURA,BARNIZ,12494,31979,31979,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
SOQI0915,**BARNIZ MARINO ULTRA CAOBA GL SOQUINA (11782001)(E1),Soquina,TERMINACIONES,PINTURA,BARNIZ,11995,31979,31979,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
SOQI0920,**BARNIZ MARINO ULTRA RAULI GL SOQUINA (11782201)(E1),Soquina,TERMINACIONES,PINTURA,BARNIZ,10870,31979,31979,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
STAN0015,"ADAPTADOR DADOS 3/4"" A 1/2"" STANLEY COD.88908(1003023920)(E4)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,DADOS,3885,7001,7001,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
STAN0023,LLAVE ALLEN JUEGO 8 PIEZAS TORX PRO STANLEY COD.69266(1003008286)(E24),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,DADOS,7594,14600,14600,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0
STAN0024,"ALICATE BASICO 7"" CORTE DIAGONAL STANLEY COD.84108(1003008198)(E6)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,ATORNILLADORES,7733,15524,15524,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
STAN0040,"ALICATE BASICO 8"" PUNTA LARGA STANLEY COD.84102(1003023986)(E6)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,ATORNILLADORES,6877,13246,13246,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
STAN0065,"ALICATE ELECTRICO 7"" CORTE UNIVERSAL STANLEY COD.84055(1003008178)(E12)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,ATORNILLADORES,9378,19366,19366,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
STAN0068,LLAVE PUNTA CORONA JUEGO 14 PIEZAS 7 MM A 24 MM STANLEY COD.86081(1003008277)(E1),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,LLAVES PUNTA CORONA,42465,61421,61421,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
STAN0069,REMACHADORA CON CABEZA GIRATORIA STANLEY COD.MR77C(1003008354)(E5),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,21851,39590,39590,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
STAN0070,"ALICATE ELECTRICO 8"" CORTE UNIVERSAL STANLEY COD.84056(1003008176)(E12)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,ATORNILLADORES,9900,20780,20780,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0
STAN0082,"DISCO DE CORTE 4.1/2"" X 1.0MM INOX CAJA 25UNID STANLEY(STA8061)(E25)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,4907,8890,8890,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
STAN0085,"ALICATE ELECTRICO 6"" CORTE DIAGONAL STANLEY COD.84054(1003008177)(E12)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,ATORNILLADORES,9146,22700,22700,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
STAN0090,"ALICATE 10"" PARA HACENDADO STANLEY COD.84221(1003023989)(E6)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,ATORNILLADORES,8990,19156,19156,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
STAN0091,"ALICATE 6-8"" JUEGO 3 PIEZAS STANLEY COD.90162(1003008303)(E4)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,ATORNILLADORES,12916,23034,23034,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
STAN0115,CAJA DE INGLETEAR BASICA PARA SERRUCHO STANLEY COD.19212(1003008199)(E8),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,6387,13720,13720,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
STAN0120,"CHICHARRA 10"" STANLEY COD.86404(1003023865)(E4)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,CHICHARRAS,10396,16010,16010,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
STAN0130,HUINCHA MEDIR 60MTS FIBRA DE VIDRIO STANLEY COD.34794(1003008203)(E2),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,23510,33840,33840,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
STAN0140,CORTA TUBOS 1/8- 5/8 STANLEY COD.93033(1003008220)(E20),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,HERRAMIENTAS DE CORTE,4496,11610,11610,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0
STAN0170,"DESTORNILLADOR PALETA 1/4X4"" STANLEY COD.60004(1003126277)(E12)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,1849,3920,3920,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0
STAN0180,"DESTORNILLADOR CRUZ 1/4X6"" STANLEY COD.69180(1003164438)(E12)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,3280,8448,8448,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0
STAN0200,"DESTORNILLADOR CRUZ 3/16X6"" STANLEY COD.69179(1003164440)(E12)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,2455,4437,4437,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
STAN0220,"DESTORNILLADOR PALETA 1/8X3"" STANLEY COD.69103(1003164448)(E12)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,2097,5600,5600,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
STAN0225,"DESTORNILLADOR PALETA 1/8X6"" STANLEY COD.69106(1003168514)(E12)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,2412,5493,5493,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0
STAN0250,DESTORNILLADOR JUEGO 4 PIEZAS CUSHION GRIP STANLEY COD.60040(1003008248)(E12),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,4590,12380,12380,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0
STAN0260,"DESTORNILLADOR CRUZ 1/4X4"" STANLEY COD.60809(1003008249)(E12)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,1937,5590,5590,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0
STAN0265,ENGRAPADORA PARA TRABAJO LIVIANO STANLEY COD.TR45(1003008335)(E5),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,12563,26721,26721,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
STAN0267,ENGRAPADORA PARA TRABAJO PESADO STANLEY COD.TR150HL(1003008330)(E6),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,25537,76640,76640,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
STAN0270,"ESCUADRA CARPINTERO ECONOMICA 10"" STANLEY COD.46039(1003008254)(E10)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,3724,7877,7877,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0
STAN0275,"ESCUADRA CARPINTERO ECONOMICA 12"" STANLEY COD.46040(1003008257)(E10)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,5105,10467,10467,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0
STAN0280,"ESCUADRA CARPINTERO ECONOMICA 8"" STANLEY COD.46038(1003008256)(E10)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,2988,6520,6520,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
STAN0320,"GRAPAS 1/4"" TRABAJO LIVIANO STANLEY COD.TRA204(1003008348)(E7)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,2103,3791,3791,7,0,7,11,11,0,0,0,0,0,0,0,0,0,0,0
STAN0325,"GRAPAS 3/8"" TRABAJO PESADO STANLEY COD.TRA706(1003008344)(E5)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,3166,7110,7110,0,0,0,10,10,0,0,0,0,0,0,0,45,0,0,0
STAN0330,"GRAPAS 5/16"" TRABAJO LIVIANO TR45 STANLEY COD.TRA205(1003008347)(E6)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,2028,3695,3695,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
STAN0334,"GRAPAS 1/4"" TRABAJO PESADO STANLEY COD.TRA704(1003008345)(E7)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,2795,6480,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0335,"GRAPAS 5/16"" TRABAJO PESADO STANLEY COD.TRA705(1003008343)(E6)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,2708,6080,6080,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
STAN0345,"GRAPAS 9/16"" TRABAJO PESADO STANLEY COD.TRA709(1003008331)(E4)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,REMACHADORAS,3612,9170,9170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0350,HUINCHA MEDIR 3MTS GLOBAL  STANLEY COD.30608(1003008213)(E6),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,2902,8398,8398,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
STAN0379,HUINCHA MEDIR 50MTS FIBRA DE VIDRIO STANLEY COD.34263(1003008205)(E6),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,25459,60429,60429,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
STAN0385,DADOS 1/2 10/22MM JUEGO 14 PIEZAS STANLEY COD.86501(1003008223)(E1),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,DADOS,26792,59160,59160,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
STAN0387,DADOS 1/2 10/32MM JUEGO 29 PIEZAS STANLEY COD.86504(1003008222)(E1),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,DADOS,55109,103360,103360,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
STAN0410,LLAVE ALLEN JUEGO 8 PIEZAS 1.5 MM A 8 MM STANLEY COD.69264(1003008236)(E24),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,LLAVES ALLEN,6889,14387,14387,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0
STAN0411,LLAVE ALLEN JUEGO 10 PIEZAS 1/16 MM A 3/8 MM STANLEY COD.69254(1003008287)(E12),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,LLAVES ALLEN,5602,14070,14070,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
STAN0415,LLAVE PUNTA CORONA JUEGO 14 PIEZAS 10 MM A 32 MM STANLEY COD.86082(1003008276)(E1),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,LLAVES PUNTA CORONA,74522,121667,121667,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
STAN0425,GUBIAS JUEGO 6 PIEZAS STANLEY COD.16120(1003023931)(E12),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,GUBIAS,10568,27792,27792,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0
STAN0430,SIERRA COPA JUEGO 5 PIEZAS STANLEY COD.15774(1003008315)(E12),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",7823,16470,16470,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
STAN0460,MARTILLO CARPINTERO 29MM M/ACERO STANLEY COD.51082(1003008296)(E6),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MARTILLOS,9661,26290,26290,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0
STAN0475,MARTILLO CARPINTERO 29MM M/FIBRA STANLEY COD.51392(1003126191)(E6),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MARTILLOS,10116,24100,24100,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
STAN0505,MAZO DE GOMA 13OZ 1LB STANLEY COD.57516(1003008298)(E6),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MARTILLOS,5730,10290,10290,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
STAN0510,"ARCO SIERRA 10"" MINI STANLEY COD.20807(1003008351)(E6)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,SIERRAS,3888,9282,9282,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
STAN0556,REMACHADORA MANUAL T/PESADO 4 BOCAS STANLEY COD.69800(1003008306)(E6),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,PORTAHERRAMIENTAS,15036,27797,27797,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
STAN0565,"SERRUCHO CARPINTERO 22"" LUCTADOR STANLEY COD.15472(1003008192)(E10)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,SIERRAS,6582,11820,11820,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
STAN0570,"SERRUCHO CARPINTERO 24"" LUCTADOR STANLEY COD.15473(1003023926)(E10)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,SIERRAS,5806,11776,11776,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0
STAN0590,"SERRUCHO JET CUT 22"" STANLEY COD.20088(1003279053)(E6)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,SIERRAS,8355,17265,17265,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
STAN0610,TIZADOR PLASTICO 30MTS CON TIZA STANLEY COD.47442(1003008361)(E5),STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,7461,14830,14830,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
STAN0735,ROTOMARTILLO 620W SDS PLUS 20MM STANLEY(STHR202K-B2C),STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,MARTILLOS Y ROTOMARTILLOS,47792,69479,69479,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
STAN0750,"CEPILLO ELECTRICO 3.1/4"" 2MM 750W STANLEY(STPP7502-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,LIJADORAS,82971,112026,112026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0755,"LIJADORA ORBITAL 1/4"" 240W STANLEY(SS24-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,LIJADORAS,27135,38500,38500,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
STAN0757,"LIJADORA ROTO ORBITAL 5"" 300W C/BOLSA RECOLECTORA STANLEY(SS30-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,LIJADORAS,34438,47860,47860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0758,SIERRA CALADORA 450W STANLEY(SJ45-B2C),STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,SIERRAS CALADORAS,27645,45138,45138,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
STAN0761,"LIJADORA DE BANDA 900W 3""X21"" STANLEY(SB90-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,LIJADORAS,64738,84990,84990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0765,"REBAJADORA 1/4"" 1200W STANLEY(SRR1200-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,LIJADORAS,72259,94863,94863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0770,"SIERRA DE BANCO 10"" 1800W STANLEY(SST1801-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,SIERRAS DE BANCO,169259,217960,217960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0781,"SIERRA INGLETEADORA TELESCOPICA 10"" 1800W STANLEY(SM18-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,MARTILLOS Y ROTOMARTILLOS,202553,282370,282370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0785,"PULIDORA ANGULAR 7"" 1300W STANLEY(SP137K-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,LIJADORAS,67274,93830,93830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0790,ASPIRADORA/SOPLADORA 600W STANLEY(STPT600-B2C),STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,ASPIRADORAS,53217,71378,71378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0800,"TALADRO PERCUTOR 1/2"" 600W STANLEY(SDH600-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,TALADRO PERCUTOR,24326,39200,39200,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
STAN0805,"TALADRO PERCUTOR 1/2"" 800W STANLEY(STDH8013-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,TALADRO PERCUTOR,38784,49966,49966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0810,"ATORNILLADOR ELECTRICO 1/4"" 520W 4500RPM DRYWAL STANLEY(STDR5206-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,ATORNILLADORES,40988,56874,56874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0815,"ESMERIL ANGULAR 4.1/2"" 750W STANLEY(SG7115-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,ESMERILES,26061,35550,35550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0820,"ESMERIL ANGULAR 4.1/2"" 900W STANLEY(STGS9115-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,ESMERILES,30499,41720,41720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN0825,"SIERRA CIRCULAR 7.1/4"" 1600W STANLEY(SC16-B2C)",STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,SIERRA CIRCULAR,44134,59166,59166,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
STAN0830,SIERRA CALADORA 600W STANLEY(SJ60K-B2C),STANLEY-ELECTRICAS,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,SIERRAS CALADORAS,39086,49680,49680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
